Year;Sort;Destination;Total;Other North;Other South;Afghanistan;Albania;Algeria;American Samoa;Andorra;Angola;Anguilla;Antigua and Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia (Plurinational State of);Bosnia and Herzegovina;Botswana;Brazil;British Virgin Islands;Brunei Darussalam;Bulgaria;Burkina Faso;Burundi;Cabo Verde;Cambodia;Cameroon;Canada;Caribbean Netherlands;Cayman Islands;Central African Republic;Chad;Channel Islands;Chile;China;China, Hong Kong SAR;China, Macao SAR;Colombia;Comoros;Congo;Cook Islands;Costa Rica;Cªte d'Ivoire;Croatia;Cuba;Curaçao;Cyprus;Czechia;Dem. People's Republic of Korea;Democratic Republic of the Congo;Denmark;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Ethiopia;Faeroe Islands;Falkland Islands (Malvinas);Fiji;Finland;France;French Guiana;French Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guam;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Holy See;Honduras;Hungary;Iceland;India;Indonesia;Iran (Islamic Republic of);Iraq;Ireland;Isle of Man;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kuwait;Kyrgyzstan;Lao People's Democratic Republic;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall Islands;Martinique;Mauritania;Mauritius;Mayotte;Mexico;Micronesia (Fed. States of);Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nauru;Nepal;Netherlands;New Caledonia;New Zealand;Nicaragua;Niger;Nigeria;Niue;Northern Mariana Islands;Norway;Oman;Pakistan;Palau;Panama;Papua New Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto Rico;Qatar;Republic of Korea;Republic of Moldova;R_union;Romania;Russian Federation;Rwanda;Saint Helena;Saint Kitts and Nevis;Saint Lucia;Saint Pierre and Miquelon;Saint Vincent and the Grenadines;Samoa;San Marino;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Sint Maarten (Dutch part);Slovakia;Slovenia;Solomon Islands;Somalia;South Africa;South Sudan;Spain;Sri Lanka;State of Palestine;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syrian Arab Republic;Tajikistan;TFYR Macedonia;Thailand;Timor-Leste;Togo;Tokelau;Tonga;Trinidad and Tobago;Tunisia;Turkey;Turkmenistan;Turks and Caicos Islands;Tuvalu;Uganda;Ukraine;United Arab Emirates;United Kingdom;United Republic of Tanzania;United States of America;United States Virgin Islands;Uruguay;Uzbekistan;Vanuatu;Venezuela (Bolivarian Republic of);Viet Nam;Wallis and Futuna Islands;Western Sahara;Yemen;Zambia;Zimbabwe
2015;2015235;Uruguay;78,799;4,587;1,523;..;..;..;..;..;..;..;..;27,657;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12,370;..;..;..;..;..;..;..;..;313;..;..;..;..;..;1,288;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;471;..;..;..;..;..;1,384;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7,326;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;533;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,028;90;..;1,167;560;..;..;..;..;..;610;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16,231;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;454;..;624;..;..;..;..;583;..;..;..;..;..;..
2015;2015236;Venezuela (Bolivarian Republic of);1,404,448;34;158;..;19;95;..;..;188;..;..;9,944;34;486;148;828;..;..;..;..;7;..;395;20;..;..;..;1,967;24;..;6,026;..;..;142;..;..;..;..;..;1,136;1,025;..;..;..;..;15,263;13,865;573;..;973,315;..;..;..;1,127;..;410;11,423;..;15;376;46;..;145;..;..;14,743;36,973;185;1,015;..;28;52;35;..;..;..;72;3,777;30;..;..;..;13;4,211;33;..;735;..;163;..;..;428;..;..;9,149;1,900;..;294;1,027;..;258;59;90;79;62;..;468;51,068;95;359;200;..;..;..;71;..;..;140;7,486;..;..;135;..;147;..;..;..;34;..;..;..;..;43;..;..;..;3,831;..;..;..;272;..;1,008;53;..;..;..;..;690;..;18;2,045;..;105;..;..;90;..;14;..;880;..;214;47,007;161;911;54,591;419;..;277;..;..;874;674;..;..;..;6;..;121;..;..;..;1,618;14;830;..;..;18;..;24;103;..;..;71;..;74,582;..;481;..;46;..;114;661;15,632;..;..;70;..;..;..;..;2,808;14;132;..;..;..;..;211;..;1,803;..;11,242;..;4,795;..;..;..;12;..;..;..;..;15
2015;2015237;NORTHERN AMERICA;55,766,224;18,145;2,282,973;116,358;102,700;75,819;..;..;16,265;83;32,848;210,902;93,639;6,875;106,314;67,838;24,189;36,467;2,231;262,677;72,978;69,276;57,221;53,469;3,588;11,185;2,471;87,548;161,545;397;381,353;106;4,411;89,767;1,129;6,961;38,757;199,403;55,963;867,304;..;268;262;838;..;129,799;3,029,970;466,763;18,192;797,364;195;1,850;..;96,709;33,667;132,297;1,225,821;..;23,673;95,045;380;44,967;51,202;1,487;34,239;1,044,410;470,468;235,031;1,396,772;61;43,264;15,130;238,355;279;..;71,750;31,690;279,428;78;128;928;22,599;27,682;795,274;177,293;318;218,904;..;45,497;480;..;961,279;23,607;95;383,321;741,198;..;584,951;118,598;6,269;2,813,510;114,652;524,736;258,609;165,884;..;163,221;646,394;889,937;386,058;82,270;37,980;146,625;..;42,784;7,772;219,570;30,811;215,566;100;83,778;14,476;..;43,532;3,011;3,729;682;93,519;..;1,604;16,280;6,845;547;542;14,717;..;12,353,817;7,680;167;1,157;1,705;7,086;133,173;1,258;137,044;760;..;109,965;198,537;95;43,782;277,054;698;304,176;..;..;32,473;1,548;511,559;..;113,250;458;38,205;493,288;2,518,234;629,018;346,144;1,843,035;1,845;1,264,976;55,469;296;261,751;492,392;5,502;..;20,526;27,059;318;36,947;17,938;..;..;98,783;45,869;80,139;1,012;42,389;46,709;..;14,700;18,492;..;113,452;141,829;..;116,615;198,146;46,529;58,546;15,055;313;57,320;62,456;105,528;5,759;37,428;270,245;..;2,672;..;18,814;318,973;127,397;389,491;2,671;155;..;56,662;438,444;27,880;1,328,844;69,615;298,273;50;56,965;63,645;..;242,884;1,548,487;..;..;45,365;27,270;62,947
2015;2015238;Bermuda;19,126;359;681;..;..;..;..;..;..;..;..;..;..;..;69;32;..;..;..;..;..;..;23;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,302;..;..;..;..;..;..;350;..;..;..;..;..;..;..;..;..;30;..;..;..;..;..;36;..;..;21;..;..;..;..;..;..;..;..;..;..;..;145;..;..;..;..;..;249;125;..;106;..;..;..;..;..;..;..;102;1,680;..;..;..;..;529;..;..;..;102;..;75;73;609;674;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;37;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;188;..;..;..;..;37;..;..;..;..;..;411;33;1,622;..;..;..;..;..;26;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;262;..;130;..;..;..;..;..;..;125;..;..;..;..;..;..;..;..;68;..;144;..;83;..;..;..;..;4,061;..;3,527;..;..;..;..;..;..;..;..;..;..;..
2015;2015239;Canada;7,561,226;6,654;4,542;45,789;15,220;57,123;..;..;2,868;83;2,683;21,102;3,908;598;21,214;19,117;3,276;1,705;2,231;50,687;17,289;11,669;22,053;1,906;3,588;2,549;2,471;5,149;40,130;397;25,631;106;4,411;19,632;1,129;6,961;195;26,565;9,063;..;..;268;262;838;..;28,176;684,401;229,731;6,223;67,719;195;1,850;..;9,158;6,229;89,498;14,918;..;4,227;22,802;380;20,627;16,461;1,487;3,405;9,449;15,248;55,843;48,820;61;8,666;4,573;27,438;..;..;27,164;10,842;101,146;78;128;928;547;1,850;170,370;23,775;318;74,340;..;11,546;480;..;17,093;4,244;95;98,350;89,577;..;6,491;43,597;704;579,167;15,119;134,964;55,379;31,352;..;25,548;269,319;140,947;28,858;10,512;10,467;27,415;..;14,381;1,945;15,997;6,849;90,701;100;2,376;5,261;..;5,966;469;3,729;682;25,011;..;1,604;8,314;..;547;542;14,717;..;77,941;..;167;1,157;1,705;659;62,939;1,258;9,036;760;..;9,332;110,165;95;11,255;10,003;698;30,893;..;..;4,909;1,548;153,059;..;2,734;458;7,951;29,875;508,098;170,303;154,909;424;1,845;125,699;13,637;296;92,367;81,665;5,502;..;2,331;4,797;318;12,855;123;..;..;15,114;5,574;43,648;1,012;2,678;12,301;..;14,700;9,287;..;24,888;45,353;..;10,131;147,763;8,269;15,382;967;313;7,604;20,968;24,698;1,185;10,747;14,940;..;2,672;..;100;75,156;12,284;28,265;475;72;..;13,140;73,194;16,053;600,583;21,768;294,644;50;7,380;5,362;..;17,898;184,662;..;..;1,901;3,600;10,131
2015;2015240;Greenland;6,009;169;113;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18;..;..;..;..;..;15;..;..;..;..;..;..;11;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,614;..;..;..;..;..;..;..;..;..;..;279;..;..;13;14;..;..;..;..;..;58;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;163;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;68;..;..;..;..;..;..;..;130;31;..;..;..;..;..;..;15;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;87;..;..;..;..;157;..;..;..;..;..;..;..;..;..;..;..;..;..;15;..;39;..;..;..;..;..;..;..;..;..;..;..
2015;2015241;Saint Pierre and Miquelon;986;..;19;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;181;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;723;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;63;..;..;..;..;..;..;..;..;..;..;..
2015;2015242;United States of America;48,178,877;10,963;2,277,618;70,569;87,480;18,696;..;..;13,397;..;30,165;189,800;89,731;6,277;85,031;48,689;20,913;34,762;..;211,990;55,689;57,607;35,145;51,563;..;8,636;..;82,399;121,415;..;355,722;..;..;70,117;..;..;38,562;172,838;46,900;864,806;..;..;..;..;..;101,623;2,345,208;237,032;11,969;729,645;..;..;..;87,551;27,438;42,799;1,210,873;..;19,446;72,243;..;24,340;30,091;..;30,834;1,034,940;455,220;179,188;1,347,952;..;34,598;10,557;210,917;..;..;44,586;20,835;177,400;..;..;..;22,052;25,832;624,597;153,393;..;144,458;..;33,951;..;..;944,186;19,363;..;284,869;649,941;..;578,460;75,001;5,402;2,233,814;99,533;389,772;203,230;134,430;..;137,598;377,002;748,381;356,526;71,758;27,513;119,210;..;28,403;5,827;203,573;23,962;124,865;..;81,402;9,215;..;37,566;2,542;..;..;68,471;..;..;7,966;6,845;..;..;..;..;12,275,876;7,680;..;..;..;6,427;70,234;..;128,008;..;..;100,633;88,372;..;32,527;267,051;..;273,095;..;..;27,496;..;358,463;..;110,516;..;30,254;463,413;2,009,595;458,651;189,613;1,842,611;..;1,139,277;41,832;..;169,343;410,727;..;..;18,195;22,262;..;24,092;17,815;..;..;83,669;40,295;36,491;..;39,711;34,408;..;..;9,205;..;88,564;96,214;..;106,354;50,383;38,260;43,164;14,088;..;49,629;41,363;80,830;4,574;26,681;255,148;..;..;..;18,714;243,749;115,113;361,082;2,196;..;..;43,522;365,250;11,827;724,185;47,847;..;..;49,585;58,283;..;224,986;1,363,825;..;..;43,464;23,670;52,816
2015;2015243;OCEANIA;8,051,745;17,682;76,473;40,022;3,334;3,044;1,991;..;580;..;11;17,193;1,371;42;78,579;21,774;538;316;1,656;40,358;443;2,057;7,849;42;105;622;3,829;1,055;41,449;1,298;24,458;..;3,386;3,988;21;2,152;..;43,290;411;64,358;..;95;..;32;..;33,466;552,397;102,912;2,943;16,694;..;1,403;21,492;527;601;71,685;897;127;22,080;15,674;232;3,682;13,090;169;11;179;2,310;46,676;11,689;..;3,851;3,313;12,633;21;95;129,472;10,307;103,060;11;1,093;11;127;612;148,514;5,306;527;126,551;..;127;32;1,104;496;844;..;665;95;..;274;24,556;770;461,510;103,869;52,199;68,488;110,472;348;12,174;212,614;1,287;67,101;6,287;1,698;19,564;4,548;6,108;443;12,918;5,581;96,306;127;3,376;3,091;11;3,418;274;316;1,266;174,112;538;53;49,224;414;42;42;28,779;93;4,937;12,396;53;886;2,025;..;2,923;1,023;31,116;1,393;2,207;34,462;111,966;6,051;650,525;876;11;6,382;5,328;2,543;5,201;1,540;48,734;2,293;306;2,093;496;10,855;307,793;61,887;20,044;5,030;949;130,687;1,224;274;20,327;30,517;844;32;11;32;..;11;95,428;..;..;17,058;433;39,070;3,144;3,903;73,452;..;6,667;8,577;3,440;8,890;239,766;4,220;18,288;122,288;3,154;23,989;158;422;13,987;19,055;10,866;137;53,665;68,735;11,214;348;2,254;37,963;1,920;1,530;43,000;63;..;2,828;3,397;18,629;7,131;1,556,728;4,438;158,829;..;11,140;1,625;7,333;4,895;235,054;7,827;..;675;8,592;47,259
2015;2015244;Australia/New Zealand;7,750,276;10,112;57,055;40,022;3,334;1,561;380;..;580;..;11;17,193;1,371;42;65,161;21,774;538;316;1,656;38,622;443;2,057;7,849;42;105;622;3,829;1,055;41,449;1,298;24,458;..;3,386;3,988;21;2,152;..;42,536;411;63,984;..;95;..;32;..;33,466;543,686;102,891;2,943;16,694;..;1,403;21,446;527;601;71,685;897;127;22,080;15,674;232;3,682;13,090;169;11;179;2,310;46,676;11,689;..;3,851;3,313;12,633;21;95;126,899;10,307;43,012;11;549;11;127;612;148,111;5,306;527;126,551;..;127;32;105;496;844;..;665;95;..;274;24,556;770;459,792;89,131;51,897;68,488;110,430;348;12,174;212,105;1,287;63,829;6,287;1,698;19,564;2,187;6,108;443;12,111;5,581;96,306;127;3,376;3,091;11;3,418;274;316;1,266;173,925;538;53;49,224;42;42;42;28,779;..;4,937;..;53;886;2,025;..;2,173;1,023;31,116;1,393;728;34,337;111,947;1,878;642,271;876;11;6,382;5,303;11;5,201;1,540;46,910;..;306;1,399;496;10,855;261,096;61,887;20,044;169;949;126,035;1,224;274;20,327;30,491;844;32;11;32;..;11;78,782;..;..;17,058;433;39,070;3,144;3,903;73,401;..;6,667;8,577;2,353;8,890;239,766;4,220;18,061;122,076;3,154;23,989;158;422;13,987;18,935;10,866;137;53,665;68,735;11,214;348;2,128;35,075;1,920;675;43,000;63;..;1,664;3,397;18,629;7,131;1,554,410;4,410;132,943;..;11,140;1,625;1,572;4,895;233,691;..;..;675;8,592;47,259
2015;2015245;Australia;6,710,540;359;25,787;37,482;3,334;1,561;380;..;580;..;11;15,423;1,371;42;..;20,434;538;316;1,656;37,092;443;2,057;7,849;42;105;622;3,829;1,055;41,449;1,298;20,730;..;3,386;3,988;21;2,152;..;35,710;411;54,034;..;95;..;32;..;30,963;451,084;95,557;2,943;15,497;..;1,403;7,986;527;601;69,890;897;127;22,080;14,337;232;3,682;11,625;169;11;179;2,310;45,352;11,689;..;3,851;3,313;11,446;21;95;72,084;10,307;39,107;11;549;11;127;612;134,664;5,306;527;126,551;..;127;32;105;496;844;..;665;95;..;274;23,135;770;389,992;84,026;48,696;62,790;101,032;348;12,174;210,061;1,287;53,159;6,287;1,698;17,850;654;6,108;443;12,111;5,581;96,306;127;3,376;3,091;11;3,418;274;316;1,266;156,934;538;53;49,224;42;42;42;28,779;..;4,937;..;53;886;2,025;..;2,173;1,023;28,916;1,393;728;32,872;91,358;1,878;642,271;876;11;6,382;939;11;5,201;1,540;43,949;..;306;..;496;10,855;222,340;59,868;20,044;169;949;98,395;1,224;274;18,008;24,812;844;32;11;32;..;11;26,142;..;..;15,107;433;37,967;3,144;3,903;67,822;..;6,667;8,577;2,353;7,743;183,370;4,220;18,061;112,120;3,154;23,989;158;422;12,585;15,750;10,866;137;53,665;60,712;11,214;348;738;11,784;1,920;675;43,000;63;..;190;3,397;17,227;7,131;1,289,396;4,410;110,643;..;11,140;1,625;1,572;4,895;227,298;..;..;675;7,121;38,843
2015;2015246;New Zealand;1,039,736;9,753;31,268;2,540;..;..;..;..;..;..;..;1,770;..;..;65,161;1,340;..;..;..;1,530;..;..;..;..;..;..;..;..;..;..;3,728;..;..;..;..;..;..;6,826;..;9,950;..;..;..;..;..;2,503;92,602;7,334;..;1,197;..;..;13,460;..;..;1,795;..;..;..;1,337;..;..;1,465;..;..;..;..;1,324;..;..;..;..;1,187;..;..;54,815;..;3,905;..;..;..;..;..;13,447;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,421;..;69,800;5,105;3,201;5,698;9,398;..;..;2,044;..;10,670;..;..;1,714;1,533;..;..;..;..;..;..;..;..;..;..;..;..;..;16,991;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,200;..;..;1,465;20,589;..;..;..;..;..;4,364;..;..;..;2,961;..;..;1,399;..;..;38,756;2,019;..;..;..;27,640;..;..;2,319;5,679;..;..;..;..;..;..;52,640;..;..;1,951;..;1,103;..;..;5,579;..;..;..;..;1,147;56,396;..;..;9,956;..;..;..;..;1,402;3,185;..;..;..;8,023;..;..;1,390;23,291;..;..;..;..;..;1,474;..;1,402;..;265,014;..;22,300;..;..;..;..;..;6,393;..;..;..;1,471;8,416
2015;2015247;Melanesia;114,595;2,641;7,769;..;..;802;..;..;..;..;..;..;..;..;12,332;..;..;..;..;1,366;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;754;..;235;..;..;..;..;..;..;1,329;..;..;..;..;..;33;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;412;..;38,506;..;373;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,448;14,721;..;..;42;..;..;361;..;287;..;..;..;1,040;..;..;807;..;..;..;..;..;..;..;..;..;..;187;..;..;..;..;..;..;..;..;..;..;..;..;..;..;750;..;..;..;..;..;..;284;2,923;..;..;..;..;..;..;..;1,824;..;..;628;..;..;1,579;..;..;..;..;95;..;..;..;26;..;..;..;..;..;..;296;..;..;..;..;..;..;..;51;..;..;..;1,043;..;..;..;147;79;..;..;..;..;..;..;..;..;..;..;..;..;..;1,388;..;855;..;..;..;411;..;..;..;2,104;28;760;..;..;..;5,287;..;798;7,794;..;..;..;..
2015;2015248;Fiji;13,751;212;1,564;..;..;..;..;..;..;..;..;..;..;..;1,887;..;..;..;..;1,366;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;925;..;..;..;..;..;33;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,292;..;..;..;..;..;..;..;..;..;..;..;..;775;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;606;..;..;..;..;..;..;..;1,824;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;296;..;..;..;..;..;..;..;..;..;..;..;703;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,332;..;..;..;..;..;411;..;..;..;341;..;..;..;..;..;184;..;..;..;..;..;..;..
2015;2015249;New Caledonia;64,290;1,945;4,091;..;..;802;..;..;..;..;..;..;..;..;354;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;754;..;..;..;..;..;..;..;..;119;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;37,966;..;373;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,283;..;..;..;..;..;361;..;..;..;..;..;..;..;..;807;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;750;..;..;..;..;..;..;..;153;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;147;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;855;..;..;..;..;..;..;..;..;..;..;..;..;..;4,938;..;798;7,794;..;..;..;..
2015;2015250;Papua New Guinea;30,782;188;921;..;..;..;..;..;..;..;..;..;..;..;9,183;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;235;..;..;..;..;..;..;88;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;84;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;156;13,369;..;..;42;..;..;..;..;258;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;79;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,778;..;..;..;..;..;..;..;..;..;..;..;..;..;1,459;..;..;..;..;64;..;..;..;26;..;..;..;..;..;..;..;..;..;..;..;..;..;..;51;..;..;..;221;..;..;..;..;79;..;..;..;..;..;..;..;..;..;..;..;..;..;27;..;..;..;..;..;..;..;..;..;1,616;28;731;..;..;..;99;..;..;..;..;..;..;..
2015;2015251;Solomon Islands;2,585;54;526;..;..;..;..;..;..;..;..;..;..;..;279;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;197;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;103;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;69;..;..;..;..;..;..;..;29;..;..;..;265;..;..;..;..;..;..;..;..;..;..;..;..;..;108;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;33;73;..;..;..;..;..;..;..;..;..;..;564;..;..;120;..;..;..;..;31;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;39;..;29;..;..;..;66;..;..;..;..;..;..;..
2015;2015252;Vanuatu;3,187;242;667;..;..;..;..;..;..;..;..;..;..;..;629;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;225;..;540;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;251;313;..;..;..;..;..;..;..;..;..;..;64;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;119;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29;..;..;..;..;..;..;..;..;..;108;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015253;Micronesia;115,311;1,868;5,373;..;..;..;23;..;..;..;..;..;..;..;253;..;..;..;..;370;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,960;21;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;801;..;..;..;..;..;..;..;..;..;..;..;..;..;..;999;..;..;..;..;..;..;..;..;..;..;..;302;..;..;..;..;..;..;2,824;..;..;..;1,276;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;372;..;..;..;..;..;12,396;..;..;..;..;..;..;..;..;1,471;125;..;..;80;..;..;..;..;2,532;..;..;..;2,293;..;..;..;..;44,003;..;..;4,861;..;4,262;..;..;..;..;..;..;..;..;..;..;21;..;..;..;..;..;..;..;..;..;..;..;32;..;..;..;..;133;..;..;..;..;..;..;..;..;..;..;..;..;..;18;..;..;..;..;..;557;..;..;..;8;..;21,723;..;..;..;..;..;354;..;..;..;..;..
2015;2015254;Guam;76,089;820;1,667;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,152;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,100;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;234;..;..;..;..;..;10,639;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2,216;..;..;..;1,449;..;..;..;..;29,289;..;..;3,950;..;2,711;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18,508;..;..;..;..;..;354;..;..;..;..;..
2015;2015255;Kiribati;2,919;285;190;..;..;..;..;..;..;..;..;..;..;..;82;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;497;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,471;..;..;..;54;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;292;..;..;..;8;..;40;..;..;..;..;..;..;..;..;..;..;..
